"feature","group","avgExpr","logFC","statistic","auc","pval","padj","pct_in","pct_out"
"11278","83-ctrl",-15.2948996030815,4.50654247356457,22118,0.590758547008547,8.01075935057453e-05,0.00118230330973751,100,100
"60468","83-ctrl",-18.8829253188313,3.12205901951879,21274,0.568215811965812,8.0768036819131e-05,0.00118926251212671,100,100
"10575","83-ctrl",-0.375121210269648,3.2552283806626,23106,0.617147435897436,8.09409051238805e-05,0.00119018418120169,100,100
"25797","83-ctrl",-16.7324235441698,3.95980811201763,21841,0.583360042735043,8.11990343816322e-05,0.00119235534432783,100,100
"5756","83-ctrl",-14.7316843579404,4.64241485702891,22214,0.59332264957265,8.17937979274384e-05,0.00119945714813973,100,100
"26259","83-ctrl",-17.8509886263566,3.56863482146616,21564.5,0.575974893162393,8.25160497934756e-05,0.00120840668306782,100,100
"7360","83-ctrl",-6.07253141508498,5.30413058536517,23002.5,0.614383012820513,8.30632273009718e-05,0.00121312775677861,100,100
"57002","83-ctrl",-13.0074099758228,5.18325098529895,22453,0.599706196581197,8.34538388745198e-05,0.00121718551753067,100,100
"898","72-ctrl",-8.8096755500608,12.9207189218959,442.5,0.801630434782609,6.79871391301319e-07,0.00122297532105252,100,100
"84520","83-ctrl",-15.6730127167213,4.28809770356767,22048,0.588888888888889,8.41775272808682e-05,0.00122514848071529,100,100
"116541","83-ctrl",-16.4403875230601,4.10328842994058,21891,0.584695512820513,8.42268296757849e-05,0.00122514848071529,100,100
"54517","83-ctrl",-15.7745462659354,4.32184469610604,22022.5,0.588207799145299,8.4476144257576e-05,0.00122547180775809,100,100
"84154","83-ctrl",-11.3694843535725,5.77515081945105,22625,0.604300213675214,8.44350868276568e-05,0.00122547180775809,100,100
"84811","83-ctrl",-13.4019332380395,5.21593769276243,22388,0.597970085470085,8.55572100761142e-05,0.00123782703532373,100,100
"54888","83-ctrl",-11.2938615912491,5.71685599295737,22633.5,0.604527243589744,8.59384211263837e-05,0.00124062846201087,100,100
"5184","83-ctrl",-12.5630167732296,5.34782810862838,22501.5,0.601001602564103,8.5980736549998e-05,0.00124062846201087,100,100
"80349","83-ctrl",-12.2735057137036,5.62586445328238,22521,0.601522435897436,8.71097501120845e-05,0.00125524103198896,100,100
"375056","83-ctrl",-2.07128980452979,5.04984445593564,23074,0.616292735042735,8.72676911531869e-05,0.00125584025415513,100,100
"83879","83-ctrl",-15.4721447138639,4.46385683252215,22064,0.589316239316239,8.76429678968534e-05,0.00125956132158554,100,100
"165918","83-ctrl",-5.36836457544555,5.38929144920318,23009,0.614556623931624,8.79349920544087e-05,0.00126040155277986,100,100
"10051","83-ctrl",0.160100755083497,4.55204505830525,23078.5,0.616412927350427,8.94802765138759e-05,0.00128084963450167,100,100
"8507","83-ctrl",-13.8458286722889,4.77648197051296,22330,0.59642094017094,9.07201985062715e-05,0.00129687828142806,100,100
"51128","83-ctrl",-14.9188829864221,4.59183637417256,22159,0.591853632478632,9.10123249258882e-05,0.00129933336365755,100,100
"6790","83-ctrl",-6.01915133000696,5.89527771256614,22962,0.613301282051282,9.13663908844825e-05,0.0013016750244244,100,100
"8804","83-ctrl",-6.12811337792056,6.56182041072412,22956.5,0.61315438034188,9.16346312171251e-05,0.0013016750244244,100,100
"117177","83-ctrl",-13.448816632683,5.02460019382855,22372.5,0.59755608974359,9.16587620274757e-05,0.0013016750244244,100,100
"4733","83-ctrl",-11.4801613412925,5.39984404855915,22611,0.603926282051282,9.19354623163415e-05,0.00130388888933019,100,100
"9318","83-ctrl",-2.597705090301,4.58706598640374,23052,0.615705128205128,9.37123732407924e-05,0.0013256063491322,100,100
"201931","83-ctrl",-15.865078500774,4.23811552645572,21989,0.587313034188034,9.37057790266913e-05,0.0013256063491322,100,100
"54919","83-ctrl",-18.5191373298485,3.20469203691768,21374,0.570886752136752,9.39554373120986e-05,0.00132730501951503,100,100
"9403","83-ctrl",-2.50920090277367,4.95914385294941,23046.5,0.615558226495726,9.54285140054847e-05,0.00134635287798849,100,100
"56254","83-ctrl",-3.70788778491549,5.5492683353954,23023.5,0.61494391025641,9.6275565264335e-05,0.00135653025574147,100,100
"246243","83-ctrl",-12.7200570278257,5.04328921515058,22467,0.600080128205128,9.65270671289766e-05,0.00135653207750396,100,100
"6567","83-ctrl",-12.9623167700171,4.92753828740515,22436,0.599252136752137,9.64365416639343e-05,0.00135653207750396,100,100
"1515","83-ctrl",-12.9035194970825,4.9998471142059,22441.5,0.599399038461538,9.74517691669517e-05,0.00136774635191016,100,100
"79366","83-ctrl",-6.98329790669875,6.8541888820252,22894,0.611485042735043,9.77092831790894e-05,0.00136957960175573,100,100
"220042","83-ctrl",-14.7851386140612,4.43778579073793,22175.5,0.592294337606838,9.79267240104562e-05,0.00137084712353418,100,100
"23432","83-ctrl",-12.1525410314737,5.30781473788576,22522,0.601549145299145,9.80921649974521e-05,0.00137138437411593,100,100
"1432","83-ctrl",-12.9029067639092,5.00572753545681,22439.5,0.59934561965812,9.8297671635644e-05,0.0013724796506643,100,100
"11022","83-ctrl",-18.1582223883121,3.40896195182151,21454,0.573023504273504,0.000102985036278979,0.00143421612459228,100,100
"115106","83-ctrl",-2.05263989703762,4.91813477005634,23028.5,0.615077457264957,0.00010359108248975,0.00144079710478334,100,100
"2230","83-ctrl",-11.7876810877507,5.52681217890301,22542.5,0.602096688034188,0.000103956556959591,0.00144401945851334,100,100
"29079","83-ctrl",-1.65075180704808,4.14897601012585,23030.5,0.615130876068376,0.000104870424267494,0.00145484124565432,100,100
"1288","83-ctrl",-11.3851753472244,5.62145732055129,22577,0.603018162393162,0.000105853551471007,0.00146659484085569,100,100
"57650","47-ctrl",-13.6924528929847,6.61484427864919,3536,0.654814814814815,1.31072655141575e-05,0.00147361163223231,100,100
"2177","47-ctrl",-13.3483937715813,7.17079621272774,3535.5,0.654722222222222,1.32643290019657e-05,0.00147589590637336,100,100
"7060","83-ctrl",-6.93328725695813,4.89943285306445,22908.5,0.611872329059829,0.000107004597871129,0.00147668939371195,100,100
"10360","83-ctrl",-14.8251486389177,4.68754663140845,22135,0.591212606837607,0.000107129416777213,0.00147668939371195,100,100
"2258","47-ctrl",-10.8101450125111,7.68624614383491,3650,0.675925925925926,1.36100583717959e-05,0.00149891183680401,100,100
"84458","83-ctrl",-4.61963187818546,6.13079543516627,22965.5,0.613394764957265,0.000108920225994366,0.00149945918259847,100,100
"6241","83-ctrl",-10.9534434007323,5.45922170443263,22617.5,0.604099893162393,0.000109225539303537,0.00150174680981284,100,100
"54984","83-ctrl",-16.2460515484713,4.14433889020027,21878,0.584348290598291,0.000110733982626842,0.0015186173754657,100,100
"158358","83-ctrl",-12.2137831139226,5.22344030310512,22485,0.600560897435897,0.000111291770749929,0.00152433005292383,100,100
"89958","83-ctrl",-14.8972630501069,4.33117004873212,22137,0.591266025641026,0.000111502752711223,0.00152528416985074,100,100
"23753","83-ctrl",-13.8858571479108,4.89948505404993,22273.5,0.594911858974359,0.000112107344477651,0.00152967707831516,100,100
"2152","83-stim",-17.8862240925111,3.05873829546068,21345,0.57011217948718,0.000111999069746335,0.00152967707831516,100,100
"51188","83-ctrl",-12.6340693844604,5.12705212027485,22438,0.599305555555556,0.000112862117038646,0.00153803134999761,100,100
"9276","83-ctrl",-4.72529404623166,5.88242747079848,22955.5,0.613127670940171,0.000113065524684978,0.00153886028742115,100,100
"9167","83-ctrl",-2.87127399850559,5.50627420766845,22994,0.614155982905983,0.000113228260231623,0.00153913427289661,100,100
"51514","47-ctrl",-17.6123990813962,4.9599062160081,3290,0.609259259259259,1.43367941445568e-05,0.00156300019396163,100,100
"10651","83-ctrl",-8.7176547733368,6.09752906749562,22771,0.608199786324786,0.000115715077443514,0.00157095953565767,100,100
"4946","83-ctrl",-0.330906557784053,3.4048072148187,23009,0.614556623931624,0.000115957137755018,0.00157226807511295,100,100
"8886","83-ctrl",-4.62925331440511,5.69606123473996,22950.5,0.612994123931624,0.000117140395073778,0.00158631905148216,100,100
"23423","83-ctrl",-14.4365453498496,4.77271276703783,22177,0.592334401709402,0.000117460649183863,0.00158866263990154,100,100
"55165","83-ctrl",-7.67503046220258,6.28459257449971,22815.5,0.609388354700855,0.000118463770285444,0.00160022462164055,100,100
"27085","83-ctrl",-15.104172346942,4.41226425751532,22078,0.589690170940171,0.000120146372362713,0.00161890111973878,100,100
"135114","83-ctrl",-13.1138407009019,5.07796454669121,22356.5,0.597128739316239,0.000122525199487374,0.00164655897524645,100,100
"57405","83-ctrl",-8.6614196991412,6.10643509062401,22756,0.607799145299145,0.00012265666784936,0.00164655897524645,100,100
"9761","83-ctrl",-0.942429822668375,4.36609298093533,22989,0.614022435897436,0.000123552789812104,0.00165652827384105,100,100
"51264","83-ctrl",-11.9730610147459,5.47073502007875,22480,0.60042735042735,0.000123974296526642,0.00165806020125408,100,100
"5899","83-ctrl",-7.4460022574472,6.3113318654766,22821.5,0.609548611111111,0.000124567602302527,0.00166256136033042,100,100
"9668","83-ctrl",-9.93358403409915,5.60935776346885,22674,0.605608974358974,0.00012461893268853,0.00166256136033042,100,100
"4548","83-ctrl",-4.77213152216074,5.53108844850234,22926,0.612339743589744,0.00012689022582832,0.00169077309551242,100,100
"80143","83-ctrl",-7.42165665966823,6.05212112956135,22820.5,0.609521901709402,0.000127953726372928,0.00170284163840076,100,100
"59","83-ctrl",-18.7331042187744,3.11765370453498,21242,0.567361111111111,0.000128858750202455,0.00171263549588013,100,100
"23336","83-ctrl",-15.746427927343,4.33524869282819,21936,0.585897435897436,0.000129007009927782,0.00171263549588013,100,100
"23119","47-ctrl",-7.86278599805087,8.13780126511132,3732.5,0.691203703703704,1.58919071976941e-05,0.00171521354384712,100,100
"10196","83-ctrl",-15.782521485475,4.30715278704092,21935,0.585870726495726,0.000129632371636622,0.00171882332564381,100,100
"5693","83-ctrl",-3.45879445758086,4.4484951736553,22953.5,0.613074252136752,0.000129862260984957,0.00171975875191489,100,100
"25948","83-ctrl",-9.08747367530794,6.00811030104222,22712,0.606623931623932,0.000132449470604723,0.00175187149048624,100,100
"29028","47-ctrl",-12.4215257500283,7.17973134453701,3577.5,0.6625,1.6528615632638e-05,0.0017529801185513,100,100
"390","47-ctrl",-9.94339944082582,7.42663969042119,3679.5,0.681388888888889,1.6891497482566e-05,0.0017529801185513,100,100
"55272","83-ctrl",-11.3225998079044,5.55653517791748,22534,0.601869658119658,0.000132787429050988,0.0017541918258841,100,100
"51234","83-ctrl",-1.92878415762456,5.23369320411812,22960.5,0.613261217948718,0.000133297233738133,0.00175877389209739,100,100
"3608","83-ctrl",-0.558007990577113,3.50206710596816,22969.5,0.613501602564103,0.000133724567358224,0.00176225794322016,100,100
"81610","83-ctrl",-11.9049505690618,4.81677294538057,22492.5,0.600761217948718,0.000134982795127955,0.00177234708980051,100,100
"7533","47-ctrl",-4.29415223719428,5.9746716330256,3810.5,0.705648148148148,1.73486733920265e-05,0.00178327839923944,100,100
"79801","83-ctrl",-11.8145919939321,5.04443499947848,22490.5,0.600707799145299,0.000136093856789536,0.00178476427257529,100,100
"342371","83-ctrl",-17.0945427903246,3.74328698287311,21667.5,0.578725961538462,0.00013707322969356,0.00179542641757597,100,100
"91750","83-ctrl",-18.4363033907351,3.27010276690394,21329.5,0.569698183760684,0.000137854751691021,0.00180347434545598,100,100
"29803","83-ctrl",-13.11252499072,5.08001706838707,22327.5,0.596354166666667,0.000138751847975256,0.00181301294818031,100,100
"339324","47-ctrl",-1.96612889861531,4.50738607805044,3828,0.708888888888889,1.78415033814041e-05,0.00181663533958014,100,100
"81559","83-ctrl",-16.1687985498784,4.08103490686717,21857.5,0.583800747863248,0.000139511547067807,0.00182073534159956,100,100
"7332","83-ctrl",-3.32248071521492,5.35458392389116,22925.5,0.612326388888889,0.000142496102993598,0.00185744014445641,100,100
"285349","83-ctrl",-10.9751589011074,5.16733061132961,22559.5,0.602550747863248,0.000144456288938795,0.00187687207958943,100,100
"55013","83-ctrl",-16.0412611897468,3.926856200355,21888,0.584615384615385,0.000144508542401447,0.00187687207958943,100,100
"9972","83-ctrl",-13.1976975740434,4.85607161811434,22317.5,0.596087072649573,0.000144801764969404,0.00187842001119564,100,100
"7163","83-ctrl",-15.294358332685,4.49878515221703,21993,0.587419871794872,0.000145299611917802,0.00188261549991456,100,100
"9263","83-ctrl",-13.637313067934,4.69834330848385,22255,0.594417735042735,0.000147677564689986,0.00190655975562083,100,100
"547","83-ctrl",-13.8513850438859,4.77019179748734,22217,0.593402777777778,0.000149667590495839,0.0019299430157964,100,100
"51095","47-stim",-4.57810156410191,4.1293733807689,3819,0.707222222222222,1.93127014728133e-05,0.00194805595323433,100,100
"79723","83-ctrl",-10.7075899884065,5.56643344693789,22558,0.602510683760684,0.000151808512937245,0.00195521393810463,100,100
"90550","83-ctrl",-15.1023839456873,4.27161080973806,22038,0.588621794871795,0.000152024232859713,0.00195565857598913,100,100
"83460","83-ctrl",-10.9042598162042,5.65898838267849,22534.5,0.601883012820513,0.000152648002122491,0.00196134510346195,100,100
"6526","47-ctrl",-6.50678399414887,8.53151304297922,3745.5,0.693611111111111,1.97983980401689e-05,0.00197855657451429,100,100
"2066","83-ctrl",-18.9743154146069,3.02255143259068,21150,0.564903846153846,0.000154938405940281,0.00198840691476034,100,100
"4810","82-stim",-2.20895875658711,17.1433557227937,429,0.906976744186046,5.54670015105984e-07,0.00201809653075652,100,100
"84962","83-ctrl",-10.7435716269258,5.96827118064112,22531,0.60178952991453,0.000158292896856994,0.00201885993224286,100,100
"9412","83-ctrl",-14.1563870168054,4.6253625756382,22168,0.592094017094017,0.000158261769676095,0.00201885993224286,100,100
"51388","83-ctrl",-15.104210005868,4.2748232352329,22029,0.58838141025641,0.000158433647976439,0.00201885993224286,100,100
"7799","83-ctrl",-6.78299873420776,5.63214035595481,22800,0.608974358974359,0.000157904767336028,0.00201885993224286,100,100
"56647","83-ctrl",-3.35404295046212,4.61246890681133,22899,0.61161858974359,0.000159395696239059,0.00202633421614624,100,100
"9456","83-ctrl",-13.5679252314938,4.76749914042578,22246,0.59417735042735,0.000159252684126806,0.00202633421614624,100,100
"7779","83-ctrl",-17.4699046462581,3.65051714232269,21545.5,0.575467414529915,0.000160460715375138,0.00203747353063984,100,100
"51586","83-ctrl",-12.5630164654277,5.1979902119265,22359,0.597195512820513,0.000162261815594887,0.0020579221806294,100,100
"29088","83-ctrl",-11.9503405093639,5.63125423270021,22407.5,0.598490918803419,0.000162607991991749,0.00205989208634619,100,100
"128553","83-ctrl",-16.8910525343273,3.78833656627068,21678,0.57900641025641,0.000162835358744176,0.00206035407611477,100,100
"83930","83-ctrl",-5.88931210314096,6.11377662706084,22820,0.609508547008547,0.000163549125534437,0.00206696219191239,100,100
"51728","83-ctrl",-15.111299776027,4.54089602180028,22000,0.587606837606838,0.000164023223616341,0.00207052941811832,100,100
"55007","83-ctrl",-11.2480682810163,5.03441502474605,22504.5,0.601081730769231,0.000164425504641145,0.00207318279391574,100,100
"79675","83-ctrl",-14.6260635578872,4.58861939453297,22082,0.589797008547009,0.000164876207171943,0.00207643979464035,100,100
"148534","83-ctrl",-16.8088409811621,3.73757883068929,21703,0.579674145299145,0.000165516003212621,0.00208206785859419,100,100
"9585","83-ctrl",-3.83300526291896,5.15722030647171,22873.5,0.6109375,0.000166009189787578,0.00208341533183411,100,100
"171546","83-ctrl",-8.09049641975684,6.24355144241227,22710,0.606570512820513,0.000165996269407061,0.00208341533183411,100,100
"10352","83-ctrl",-16.0461994166904,4.05799034928943,21846,0.58349358974359,0.000166750332479525,0.00209028610737691,100,100
"339324","83-ctrl",-4.3015238983473,5.27101559320204,22864.5,0.610697115384615,0.000167204803924686,0.00209355156468577,100,100
"2237","47-ctrl",-14.6105561625712,6.37664240674477,3466,0.641851851851852,2.14281597610214e-05,0.00210249207546095,100,100
"23022","47-ctrl",-3.7189499933113,4.88913500479088,3805.5,0.704722222222222,2.22660602174845e-05,0.00210804901690623,100,100
"29968","47-ctrl",-9.53618962536906,8.2509097986082,3661,0.677962962962963,2.19573095794178e-05,0.00210804901690623,100,100
"100093630","47-ctrl",-7.02652209920877,8.723142963064,3727,0.690185185185185,2.17106181486874e-05,0.00210804901690623,100,100
"10468","47-ctrl",-15.047228211969,6.16982534991896,3442,0.637407407407407,2.26820547638492e-05,0.00212876014840195,100,100
"25778","83-ctrl",-15.2135209690794,4.44457065888034,21979.5,0.587059294871795,0.00017146652532578,0.00214194237018652,100,100
"5157","83-ctrl",-18.9835144779634,3.01555467015207,21133.5,0.564463141025641,0.000171739602651098,0.00214287344672058,100,100
"157922","83-ctrl",-12.6226151089318,4.84676757275581,22351,0.596981837606838,0.000172808998919173,0.00215372693456656,100,100
"4686","83-ctrl",-13.0938249387592,5.08409966109115,22274.5,0.594938568376068,0.000173761189895027,0.00215703128502731,100,100
"55968","83-ctrl",-10.4214668956029,5.56530472759276,22550,0.602297008547009,0.000173762170766472,0.00215703128502731,100,100
"8975","83-ctrl",-11.8465948505468,5.29997250422829,22417.5,0.598758012820513,0.000173873549335103,0.00215703128502731,100,100
"329","83-ctrl",-6.71896607861507,5.85364363797869,22773.5,0.60826655982906,0.000174206289670707,0.00215867793847984,100,100
"6787","83-ctrl",-14.9214356293828,4.58440941696839,22018,0.588087606837607,0.000174793899547665,0.00216347541034168,100,100
"23587","83-ctrl",-13.7751958749605,4.85279442337494,22188.5,0.59264155982906,0.000175981521385799,0.00216783122199067,100,100
"55037","83-ctrl",-4.34213321710438,5.68560706832528,22847,0.610229700854701,0.000175725144905999,0.00216783122199067,100,100
"8878","83-ctrl",-14.0610793046197,4.71732940634767,22153.5,0.591706730769231,0.000175534815422709,0.00216783122199067,100,100
"80174","83-ctrl",-16.0465437501794,4.05364893005637,21835,0.583199786324786,0.000175815784140149,0.00216783122199067,100,100
"56994","83-ctrl",-17.2883595232461,3.68685806535256,21574,0.576228632478632,0.000176560440488134,0.00217040641707111,100,100
"483","83-ctrl",-9.85500389772581,5.96512062937659,22579.5,0.603084935897436,0.00017704797592821,0.00217183340592491,100,100
"27249","83-ctrl",-4.94324611262533,5.97418613657109,22827.5,0.609708867521368,0.000177078976856659,0.00217183340592491,100,100
"23262","83-ctrl",-3.35914390033512,4.83653011490891,22866,0.61073717948718,0.000177976977350478,0.00218036948529365,100,100
"22890","83-ctrl",-9.11996233649407,5.80387304820147,22633.5,0.604527243589744,0.000179179584611665,0.00219261366974342,100,100
"8479","83-ctrl",-12.0416113553003,5.25788037465196,22389.5,0.59801014957265,0.000179863884053342,0.00219849479115257,100,100
"1476","83-ctrl",-4.8258574591647,5.3672163515689,22831,0.60980235042735,0.00018074117712991,0.00220422545170974,100,100
"28990","83-ctrl",-18.4286524475881,3.27678704104368,21283.5,0.568469551282051,0.000180555004928962,0.00220422545170974,100,100
"9644","83-ctrl",-14.7072570743123,4.50346386043949,22051,0.588969017094017,0.000181153882005368,0.00220427716852755,100,100
"153443","83-ctrl",-11.9560618646462,5.20650803599316,22401,0.598317307692308,0.000181075652443983,0.00220427716852755,100,100
"9319","83-ctrl",-16.345672080369,3.90635674109271,21777.5,0.581663995726496,0.000182026170010992,0.00221239690645116,100,100
"699","83-ctrl",-5.18499471200994,5.86201200998966,22806,0.609134615384615,0.000183416858991069,0.00222179847297492,100,100
"22978","83-ctrl",-5.26356440341398,5.97848790271919,22809.5,0.609228098290598,0.000183427161590095,0.00222179847297492,100,100
"10190","83-ctrl",-13.2020339952236,4.85009241613426,22260,0.594551282051282,0.00018469740750688,0.00223229464638494,100,100
"57695","83-ctrl",-12.3225167239399,5.12441912363226,22354,0.597061965811966,0.000186136527979155,0.00224466094578661,100,100
"26286","83-ctrl",-3.94041727117855,5.49043319574875,22839.5,0.61002938034188,0.000186981926464466,0.00224900443076073,100,100
"79269","83-ctrl",-12.5316927050531,5.07840642221692,22331.5,0.596461004273504,0.000187269889397303,0.00224900443076073,100,100
"1737","83-ctrl",-15.757792858018,4.05712900078108,21881,0.584428418803419,0.000187837019579381,0.00225110394638925,100,100
"79180","83-ctrl",-17.1966194219261,3.63961656241022,21592,0.576709401709402,0.000187922232530039,0.00225110394638925,100,100
"1462","47-ctrl",0.0768992646839914,3.28042716970193,3813.5,0.706203703703704,2.47977276960912e-05,0.00228753739336677,100,100
"3786","47-ctrl",-15.4252704102971,6.00646134504971,3415,0.632407407407407,2.51319756202834e-05,0.00229165840335007,100,100
"1848","83-ctrl",-17.1517363503874,3.6673855504462,21585,0.576522435897436,0.000194836796448632,0.00232618754875009,100,100
"26017","83-ctrl",-3.94542610208748,5.06371438990892,22831,0.60980235042735,0.000195060387523178,0.00232628371551123,100,100
"10488","83-ctrl",-12.1329656302507,5.16882281312665,22361.5,0.597262286324786,0.000196143925100187,0.00233662404371559,100,100
"55755","83-ctrl",-0.968236489108169,5.00776078264205,22858,0.610523504273504,0.000197171766398601,0.00234627880346207,100,100
"1894","83-ctrl",-4.36104170688984,5.33976063630442,22812,0.609294871794872,0.000197532709491627,0.00234798516910036,100,100
"9521","83-ctrl",-10.2174705432032,5.19536441543312,22546,0.602190170940171,0.000197870868314246,0.00234941725161238,100,100
"84240","83-ctrl",-6.35943465602158,6.78064591037372,22737.5,0.607305021367521,0.00019889855352887,0.00235902427278801,100,100
"10961","83-ctrl",-4.42661509111479,5.02115122131472,22816,0.609401709401709,0.000199250056291235,0.00236059918501789,100,100
"23595","83-ctrl",-7.68876850030026,6.1985927539779,22683,0.605849358974359,0.000200182606897677,0.00236904701342831,100,100
"137970","83-stim",-14.4992073878738,3.06257913416357,22047,0.588862179487179,0.000201348941180124,0.00238024000236263,100,100
"5888","83-ctrl",-16.2184742627432,3.7522037635771,21794,0.582104700854701,0.000201716540847654,0.00238197661418899,100,100
"27340","83-ctrl",-15.7752227776074,4.17390069430514,21853.5,0.58369391025641,0.000202316418251978,0.00238644929201486,100,100
"163081","83-ctrl",-13.8659681007365,4.76556191921312,22146.5,0.591519764957265,0.000203067051307282,0.00239007926364176,100,100
"57486","83-ctrl",-14.2464169396624,4.67213489410579,22087,0.589930555555556,0.000208048889385071,0.00244338592288691,100,100
"51526","83-ctrl",-13.5728579785884,4.76323253970275,22183,0.592494658119658,0.000208326498760126,0.00244398684904135,100,100
"55717","83-ctrl",-10.2622200672173,5.72339786508016,22512,0.601282051282051,0.000209409542285851,0.00245402517903495,100,100
"440","47-ctrl",-3.75186876335339,6.63771082455962,3782.5,0.700462962962963,2.81229880843075e-05,0.00248654035715938,100,100
"55723","47-ctrl",-19.247735264733,3.77811566520746,3150,0.583333333333333,2.83372986130459e-05,0.00248654035715938,100,100
"6472","83-ctrl",-10.6013656617422,5.24185737284343,22492.5,0.600761217948718,0.000213090799863746,0.00249175406601236,100,100
"152687","83-ctrl",-17.5606973207282,3.55588150809167,21476,0.573611111111111,0.000213636809018052,0.00249543515122492,100,100
"283635","83-ctrl",-7.75503524546079,6.58595369396684,22653.5,0.605061431623932,0.000215584470075351,0.00251274642065148,100,100
"29960","83-ctrl",-13.3856440038031,4.52525179929089,22212.5,0.593282585470085,0.000218027929667526,0.00253301985457654,100,100
"23306","83-ctrl",-15.6616580462501,4.010555118774,21872,0.584188034188034,0.000217964768135481,0.00253301985457654,100,100
"4085","83-ctrl",-3.85468936205635,6.36742574899655,22787,0.608627136752137,0.000220113695667081,0.00255450227670409,100,100
"25842","83-ctrl",-7.56931260049316,5.44845843739878,22676,0.605662393162393,0.000221890263506509,0.0025695940064654,100,100
"11214","83-ctrl",-3.26184137417619,3.49463052697064,22809.5,0.609228098290598,0.000224371557182837,0.00258446341160551,100,100
"55299","83-ctrl",-8.4772366041188,5.58821004600448,22623,0.604246794871795,0.00022411355057935,0.00258446341160551,100,100
"10775","83-ctrl",-16.328847241753,3.91829589478676,21734.5,0.580515491452991,0.000224172572704184,0.00258446341160551,100,100
"6595","83-ctrl",-15.6780364125024,4.12962625493196,21855,0.583733974358974,0.000223742852744901,0.00258446341160551,100,100
"5800","82-stim",0.428086992234791,14.4425752957651,452,0.955602536997886,9.64411317048553e-07,0.00260222283622626,100,100
"9221","83-ctrl",-4.50091893151073,5.36556343300605,22775,0.608306623931624,0.000226650563082199,0.00260238247590019,100,100
"7276","83-ctrl",-1.9949416779169,5.51002902468576,22808,0.609188034188034,0.00022708281745699,0.00260457475963155,100,100
"619279","83-ctrl",-13.0826466792908,4.80519641001925,22224.5,0.593603098290598,0.000228383062984076,0.00261670742971033,100,100
"253558","83-ctrl",-18.1339594636753,3.28189892852847,21331,0.569738247863248,0.000229563089469816,0.00262743841426058,100,100
"125228","83-ctrl",-15.742119927285,4.0627865340151,21837,0.583253205128205,0.00023064941046378,0.00263428474829162,100,100
"55026","83-ctrl",-18.8021214707436,3.05226964992955,21146,0.564797008547009,0.000230628353460765,0.00263428474829162,100,100
"1062","47-ctrl",-11.0848953396622,7.56838174516824,3598,0.666296296296296,3.06558938278512e-05,0.00264695249667199,100,100
"51122","47-ctrl",-3.79416797281811,5.04918017885088,3786,0.701111111111111,3.0483912391777e-05,0.00264695249667199,100,100
"10082","83-ctrl",-7.7962526194226,5.95746704982118,22642,0.604754273504273,0.000232952557391275,0.00265497038217955,100,100
"8833","83-ctrl",-3.18692147939919,5.01631550053506,22790,0.608707264957265,0.000234907896728718,0.00267443136011925,100,100
"10087","83-ctrl",-4.98982695491658,5.32335147302882,22752.5,0.607705662393162,0.000236006507724021,0.00268410773220796,100,100
"55536","83-ctrl",-3.49788500268959,4.73460642310485,22785,0.608573717948718,0.000236999497186712,0.00269233478287285,100,100
"4790","83-ctrl",-17.9308938139559,3.33747415347496,21374,0.570886752136752,0.000239473895914698,0.0027149598304699,100,100
"5718","83-ctrl",-2.08636255488574,5.0366348455979,22791.5,0.608747329059829,0.000243583784398916,0.00275287935603926,100,100
"348654","47-ctrl",-12.459876473398,6.931487463296,3554,0.658148148148148,3.25254679586542e-05,0.00278609028315678,100,100
"6303","83-ctrl",-8.97041926781781,5.67568452085587,22564,0.60267094017094,0.000247146154215573,0.00279021803603418,100,100
"9133","70-ctrl",-3.96762938634388,14.2837441885621,624,0.853625170998632,1.3174528541934e-06,0.00284385373106187,100,100
"4487","82-stim",-0.0403701519227558,16.1192729926139,442,0.93446088794926,1.32055454690989e-06,0.0028505490449597,100,100
"9975","47-ctrl",-10.8257015297171,7.659891064712,3605,0.667592592592593,3.41455293329317e-05,0.00285684262085529,100,100
"3170","47-stim",-2.42288625757147,4.47100422454772,3792,0.702222222222222,3.41241357862089e-05,0.00285684262085529,100,100
"93183","83-ctrl",-17.4796228057844,3.49921748515974,21473,0.573530982905983,0.000255134484371757,0.00286840259356706,100,100
"9578","83-ctrl",-5.87889909625055,6.66858386507573,22684,0.605876068376068,0.000260154495221476,0.0029187603606293,100,100
"6728","83-ctrl",-9.90462648327381,5.05279351852213,22501.5,0.601001602564103,0.000260016988652863,0.0029187603606293,100,100
"63897","83-ctrl",-10.4202575015697,5.41765630142713,22449.5,0.599612713675214,0.000261184078247816,0.0029272686983683,100,100
"85313","83-ctrl",-1.8458989416784,5.2450111420363,22771,0.608199786324786,0.000262706177960669,0.00293225691279389,100,100
"10527","47-ctrl",-1.961645237145,4.49344437118151,3787,0.701296296296296,3.56023674060739e-05,0.0029332545909447,100,100
"81624","83-ctrl",-9.98508462495801,5.66380329823646,22471,0.600186965811966,0.000263515277439158,0.00293695316420786,100,100
"84436","83-stim",-14.3767852662321,3.2688001536763,21985.5,0.587219551282051,0.000263680868722081,0.00293695316420786,100,100
"3835","83-ctrl",-5.84187671002047,6.40087415325334,22683,0.605849358974359,0.000265021804472179,0.00294884570687447,100,100
"5194","83-ctrl",-16.8154562393867,3.72808439387728,21608,0.577136752136752,0.000265753383065876,0.00295394053906282,100,100
